"","original.DOI","recent.DOI"
"5801","doi:10.18739/A29K45S73","doi:10.18739/A29K45S73"
"5802","doi:10.18739/A29K45S8K","doi:10.18739/A26T0GX06"
"5803","doi:10.18739/A29P2W602","doi:10.18739/A29P2W602"
"5804","doi:10.18739/A29P2W61J","doi:10.18739/A29P2W61J"
"5805","doi:10.18739/A29S1KK2W","doi:10.18739/A29S1KK2W"
"5806","doi:10.18739/A29S1KK5B","doi:10.18739/A2KW57J9Q"
"5807","doi:10.18739/A29Z90B7W","doi:10.18739/A29Z90B7W"
"5808","doi:10.18739/A29Z90B8C","doi:10.18739/A2901ZG82"
"5809","doi:10.18739/A29Z90B9V","doi:10.18739/A2TM7212Q"
"5810","doi:10.18739/A2B27PR17","doi:10.18739/A2Q23R051"
"5811","doi:10.18739/A2B27PR2Q","doi:10.18739/A2B27PR2Q"
"5812","doi:10.18739/A2B27PR36","doi:10.18739/A2B27PR36"
"5813","doi:10.18739/A2B56D44Z","urn:uuid:0b548a56-aff5-48c6-ae8d-0bc94d954ed1"
"5814","doi:10.18739/A2B56D46X","doi:10.18739/A2B56D46X"
"5815","doi:10.18739/A2B853H78","doi:10.18739/A2B853H78"
"5816","doi:10.18739/A2B853J0B","doi:10.18739/A2FQ9Q626"
"5817","doi:10.18739/A2BC3SX4R","doi:10.18739/A2BC3SX4R"
"5818","doi:10.18739/a2bg2h890","Error in get_all_versions(adc, dataframe_DOIs$original.DOI[i]) : 
  trying to get slot ""obsoletes"" from an object of a basic class (""NULL"") with no slots
"
"5819","doi:10.18739/A2BG2H941","doi:10.18739/A2BG2H941"
"5820","doi:10.18739/A2BH0F","doi:10.18739/A2348GH01"
"5821","doi:10.18739/A2BK16P8T","doi:10.18739/A2BK16P8T"
"5822","doi:10.18739/A2BN9X30R","doi:10.18739/A2BN9X30R"
"5823","doi:10.18739/A2BR8MG13","doi:10.18739/A2HD7NS6P"
"5824","doi:10.18739/A2BR8MG32","doi:10.18739/A2BR8MG32"
"5825","doi:10.18739/A2BR8MG4J","doi:10.18739/A2BR8MG4J"
"5826","doi:10.18739/A2BV79V7V","doi:10.18739/A2BV79V7V"
"5827","doi:10.18739/A2BZ6178M","doi:10.18739/A2BZ6178M"
"5828","doi:10.18739/A2C24QN00","doi:10.18739/A2FJ29C5J"
"5829","doi:10.18739/A2C53F146","doi:10.18739/A2C53F146"
"5830","doi:10.18739/A2C824D80)","Error in get_all_versions(adc, dataframe_DOIs$original.DOI[i]) : 
  trying to get slot ""obsoletes"" from an object of a basic class (""NULL"") with no slots
"
"5831","doi:10.18739/A2C824F0K","doi:10.18739/A2C824F0K"
"5832","doi:10.18739/A2C824F12","doi:10.18739/A2C824F12"
"5833","doi:10.18739/A2CC0TT3H","doi:10.18739/A2CC0TT3H"
"5834","doi:10.18739/A2CC0TT40","doi:10.18739/A2CC0TT40"
"5835","doi:10.18739/A2CF9J64Q","doi:10.18739/A2CF9J64Q"
"5836","doi:10.18739/A2CF9J66P","doi:10.18739/A2CF9J66P"
"5837","doi:10.18739/A2CJ87K71","doi:10.18739/A2CJ87K71"
"5838","doi:10.18739/A2CJ87K8H","doi:10.18739/A2CJ87K8H"
"5839","doi:10.18739/A2CN6XZ9G","doi:10.18739/A2CN6XZ9G"
"5840","doi:10.18739/A2CN6Z01G","doi:10.18739/A2CN6Z01G"
"5841","doi:10.18739/A2CN6Z02Z","doi:10.18739/A2CN6Z02Z"
"5842","doi:10.18739/A2CN6Z03F","doi:10.18739/A2CN6Z03F"
"5843","doi:10.18739/A2CS6S","doi:10.18739/A2057CT0V"
"5844","doi:10.18739/A2CV4BR73","doi:10.18739/A2CV4BR73"
"5845","doi:10.18739/A2D21RJ45","doi:10.18739/A2D21RJ45"
"5846","doi:10.18739/A2D795957","doi:10.18739/A2D795957"
"5847","doi:10.18739/A2D79596Q","doi:10.18739/A21834279"
"5848","doi:10.18739/A2D79598P","doi:10.18739/A2D79598P"
"5849","doi:10.18739/A2D795B08","doi:10.18739/A2D795B08"
"5850","doi:10.18739/A2D795B1R","doi:10.18739/A24B2X56X"
"5851","doi:10.18739/A2DB7VQ0R","doi:10.18739/A2154DP90"
"5852","doi:10.18739/A2DB7VQ2Q","doi:10.18739/A2DB7VQ2Q"
"5853","doi:10.18739/A2DF6K34Z","doi:10.18739/A2DF6K34Z"
"5854","doi:10.18739/A2DF6K36X","doi:10.18739/A2DF6K36X"
"5855","doi:10.18739/A2DF71","doi:10.18739/A2DF71"
"5856","doi:10.18739/A2DJ58G6S","doi:10.18739/A2DJ58G6S"
"5857","doi:10.18739/A2DN3ZW0T","doi:10.18739/A2DN3ZW0T"
"5858","doi:10.18739/A2DR2P822","doi:10.18739/A25717P49"
"5859","doi:10.18739/A2DR2P841","doi:10.18739/A2N29P67H"
"5860","doi:10.18739/A2DV1CN8T","doi:10.18739/A2DV1CN8T"
"5861","doi:10.18739/A2DZ0320P","doi:10.18739/A2DZ0320P"
"5862","doi:10.18739/A2DZ03215","doi:10.18739/A2DZ03215"
"5863","doi:10.18739/A2F18SF3C","doi:10.18739/A2F18SF3C"
"5864","doi:10.18739/A2F34R","doi:10.18739/A2F34R"
"5865","doi:10.18739/A2F47GT56","doi:10.18739/A2F47GT56"
"5866","doi:10.18739/A2F47GT6P","doi:10.18739/A2F47GT6P"
"5867","doi:10.18739/A2F47GT8N","doi:10.18739/A2F47GT8N"
"5868","doi:10.18739/A2F76668X","doi:10.18739/A2F76668X"
"5869","doi:10.18739/A2FB4WM1G","doi:10.18739/A2FB4WM1G"
"5870","doi:10.18739/A2FB4WM2Z","doi:10.18739/A2FB4WM2Z"
"5871","doi:10.18739/A2FF3M027","doi:10.18739/A27S7HS4C"
"5872","doi:10.18739/A2FF3M046","doi:10.18739/A2FF3M046"
"5873","doi:10.18739/A2FF3M05P","doi:10.18739/A2FF3M05P"
"5874","doi:10.18739/A2FJ29C61","doi:10.18739/A2FJ29C61"
"5875","doi:10.18739/A2FJ29C7H","doi:10.18739/A2FJ29C7H"
"5876","doi:10.18739/A2FJ29C9G","doi:10.18739/A2FJ29C9G"
"5877","doi:10.18739/A2FN10S0F","doi:10.18739/A2FN10S0F"
"5878","doi:10.18739/A2FQ9Q518","doi:10.18739/A21G0HW05"
"5879","doi:10.18739/A2FR62","doi:10.18739/A2VQ2SB2W"
"5880","doi:10.18739/A2FT8DJ52","doi:10.18739/A28P5V90T"
"5881","doi:10.18739/A2FT8DJ71","doi:10.18739/A2B27PR36"
"5882","doi:10.18739/A2FX73Z0Z","doi:10.18739/A2ZS2KD0Z"
"5883","doi:10.18739/A2G15T992","doi:10.18739/A2G15T992"
"5884","doi:10.18739/A2G15TB43","doi:10.18739/A2G15TB43"
"5885","doi:10.18739/A2G27V,","Error in get_all_versions(adc, dataframe_DOIs$original.DOI[i]) : 
  trying to get slot ""obsoletes"" from an object of a basic class (""NULL"") with no slots
"
"5886","doi:10.18739/A2G7373","Error in get_all_versions(adc, dataframe_DOIs$original.DOI[i]) : 
  trying to get slot ""obsoletes"" from an object of a basic class (""NULL"") with no slots
"
"5887","doi:10.18739/A2G737385","doi:10.18739/A2G737385"
"5888","doi:10.18739/A2G87X","doi:10.18739/A2G87X"
"5889","doi:10.18739/A2GB1XH26","doi:10.18739/A2GB1XH26"
"5890","doi:10.18739/A2GF0MW3J","doi:10.18739/A2GF0MW3J"
"5891","doi:10.18739/A2GF0MW5H","doi:10.18739/A2GF0MW5H"
"5892","doi:10.18739/A2GH9B86Q","doi:10.18739/A23R0PT35"
"5893","doi:10.18739/A2GH9B876","doi:10.18739/A2DF6K34Z"
"5894","doi:10.18739/A2GH9B88P","doi:10.18739/A2GH9B88P"
"5895","doi:10.18739/A2GM81N72","doi:10.18739/A2GM81N72"
"5896","doi:10.18739/A2GM81P1M","doi:10.18739/A2GM81P1M"
"5897","doi:10.18739/A2GP8F","doi:10.18739/A28W3835T"
"5898","doi:10.18739/A2GQ6R21H","doi:10.18739/A2GQ6R21H"
"5899","doi:10.18739/A2GQ6R26X","doi:10.18739/A2GQ6R26X"
"5900","doi:10.18739/A2GS8G","doi:10.18739/A2GS8G"
"5901","doi:10.18739/A2GT5FF59","doi:10.18739/A2K931637"
"5902","doi:10.18739/A2GW27","doi:10.18739/A2GW27"
"5903","doi:10.18739/A2GX44T8M","doi:10.18739/A2BK16P8T"
"5904","doi:10.18739/A2H12V75T","doi:10.18739/A2H12V75T"
"5905","doi:10.18739/A2H41JM7N","doi:10.18739/A2H41JM7N"
"5906","doi:10.18739/A2H41JM84","doi:10.18739/A2H41JM84"
"5907","doi:10.18739/A2H58K","doi:10.18739/A2H58K"
"5908","doi:10.18739/A2H70808D","doi:10.18739/A2H70808D"
"5909","doi:10.18739/A2H708100","doi:10.18739/A2H708100"
"5910","doi:10.18739/A2H98ZD0X","doi:10.18739/A2H98ZD0X"
"5911","doi:10.18739/A2H98ZD1D","doi:10.18739/A2H98ZD1D"
"5912","doi:10.18739/A2HH6C56Z","doi:10.18739/A2HH6C56Z"
"5913","doi:10.18739/A2HH6C58X","doi:10.18739/A2HH6C58X"
"5914","doi:10.18739/A2HM52J98","doi:10.18739/A2P26Q35S"
"5915","doi:10.18739/A2HM52K1V","doi:10.18739/A29Z90C8T"
"5916","doi:10.18739/A2HP8R","doi:10.18739/A2HP8R"
"5917","doi:10.18739/A2HQ3RZ4S","doi:10.18739/A2HQ3RZ4S"
"5918","doi:10.18739/A2HT2GB7H","doi:10.18739/A2HT2GB7H"
"5919","doi:10.18739/A2HT2GB80","doi:10.18739/A2HT2GB80"
"5920","doi:10.18739/A2HX15Q8V","doi:10.18739/A2HX15Q8V"
"5921","doi:10.18739/A2J09W441","doi:10.18739/A2J09W441"
"5922","doi:10.18739/A2J09W45H","doi:10.18739/A2J09W45H"
"5923","doi:10.18739/A2J37T","doi:10.18739/A2F76673Z"
"5924","doi:10.18739/A2J38KH4W","doi:10.18739/A29G5GD77"
"5925","doi:10.18739/A2J678W8P","doi:10.18739/A2J678W8P"
"5926","doi:10.18739/A2J96090J","doi:10.18739/A2J96090J"
"5927","doi:10.18739/A2J960911","doi:10.18739/A2J960911"
"5928","doi:10.18739/A2J960930","doi:10.18739/A2J960930"
"5929","doi:10.18739/A2JH3D29N","doi:10.18739/A2JH3D29N"
"5930","doi:10.18739/A2JS9H776","doi:10.18739/A2JS9H776"
"5931","doi:10.18739/A2JS9H78P","doi:10.18739/A2JS9H78P"
"5932","doi:10.18739/A2JW86N04","doi:10.18739/A2JW86N04"
"5933","doi:10.18739/A2JW86N3K","doi:10.18739/A2JW86N3K"
"5934","doi:10.18739/A2K340","doi:10.18739/A2K340"
"5935","doi:10.18739/A2K35Chttps://arcticdata.iodoi:10.18739/A26Q08","Error in get_all_versions(adc, dataframe_DOIs$original.DOI[i]) : 
  trying to get slot ""obsoletes"" from an object of a basic class (""NULL"") with no slots
"
"5936","doi:10.18739/A2K35MD63","doi:10.18739/A2K35MD63"
"5937","doi:10.18739/A2K628","doi:10.18739/A2FF3M116"
"5938","doi:10.18739/A2K649S7F","doi:10.18739/A2K649S7F"
"5939","doi:10.18739/A2K931618","doi:10.18739/A2K931618"
"5940","doi:10.18739/A2K931637","doi:10.18739/A2K931637"
"5941","doi:10.18739/A2KD1QK27","doi:10.18739/A2WP9T751"
"5942","doi:10.18739/A2KD1QK3Q","doi:10.18739/A2KD1QK3Q"
"5943","doi:10.18739/A2KH0DZ61","doi:10.18739/A2ST7DW96"
"5944","doi:10.18739/A2KP7TR37","doi:10.18739/A2KP7TR37"
"5945","doi:10.18739/A2KP7TR4Q","doi:10.18739/A2KP7TR4Q"
"5946","doi:10.18739/A2KS6J47F","doi:10.18739/A2KS6J47F"
"5947","doi:10.18739/A2KS6J48X","doi:10.18739/A2KS6J48X"
"5948","doi:10.18739/A2KW57J2B","doi:10.18739/A2KW57J2B"
"5949","doi:10.18739/A2M014","doi:10.18739/A2M014"
"5950","doi:10.18739/A2M03XX24","doi:10.18739/A2M03XX24"
"5951","doi:10.18739/A2M32N94C","doi:10.18739/A2M32N94C"
"5952","doi:10.18739/A2M32N96B","doi:10.18739/A2M32N96B"
"5953","doi:10.18739/A2M81W","doi:10.18739/A2M81W"
"5954","doi:10.18739/A2M90229X","doi:10.18739/A2M90229X"
"5955","doi:10.18739/A2M902301","doi:10.18739/A2M902301"
"5956","doi:10.18739/A2M902320","doi:10.18739/A2M902320"
"5957","doi:10.18739/A2MC8RG5C","doi:10.18739/A2MC8RG5C"
"5958","doi:10.18739/A2MG7FV6Q","doi:10.18739/A2BZ61825"
"5959","doi:10.18739/A2MK6579F","doi:10.18739/A2BK16Q4B"
"5960","doi:10.18739/A2MS3K17P","doi:10.18739/A2MS3K17P"
"5961","doi:10.18739/A2MS3K19N","doi:10.18739/A2MS3K19N"
"5962","doi:10.18739/A2MW28F13","doi:10.18739/A2Q814T1Q"
"5963","doi:10.18739/A2N00ZT2C","doi:10.18739/A2N00ZT2C"
"5964","doi:10.18739/A2N29P642","doi:10.18739/A2N29P642"
"5965","doi:10.18739/A2N29P65J","doi:10.18739/A2N29P65J"
"5966","doi:10.18739/A2N58CK9B","doi:10.18739/A2N58CK9B"
"5967","doi:10.18739/A2N872Z8Q","doi:10.18739/A2NS0KZ50"
"5968","doi:10.18739/A2N87302P","doi:10.18739/A27P8TD2J"
"5969","doi:10.18739/A2NC5SC63","doi:10.18739/A2NC5SC63"
"5970","doi:10.18739/A2NG18","doi:10.18739/A2Q23R15G"
"5971","doi:10.18739/A2NG5S","doi:10.18739/A2NG5S"
"5972","doi:10.18739/A2NK3647Q","doi:10.18739/A2NK3647Q"
"5973","doi:10.18739/A2NK3652R","doi:10.18739/A2NK3652R"
"5974","doi:10.18739/A2NS0KX61","doi:10.18739/A2NS0KX61"
"5975","doi:10.18739/A2NS0KX7H","doi:10.18739/A2NS0KX7H"
"5976","doi:10.18739/A2NS0KX80","doi:10.18739/A2NS0KX80"
"5977","doi:10.18739/A2NV99B09","doi:10.18739/A2NV99B09"
"5978","doi:10.18739/A2NZ80Q1N","doi:10.18739/A2NZ80Q1N"
"5979","doi:10.18739/A2P26Q35S","doi:10.18739/A2P26Q35S"
"5980","doi:10.18739/A2P26Q368","doi:10.18739/A2P26Q368"
"5981","doi:10.18739/A2P26Q37R","doi:10.18739/A2P26Q37R"
"5982","doi:10.18739/A2P55DG9K","doi:10.18739/A2P55DG9K"
"5983","doi:10.18739/A2P61T","doi:10.18739/A2QR4NR3Z"
"5984","doi:10.18739/A2P843W0J","doi:10.18739/A2G737385"
"5985","doi:10.18739/A2PK0719X","doi:10.18739/A2GF0MW3J"
"5986","doi:10.18739/A2PK0721H","doi:10.18739/A2PK0721H"
"5987","doi:10.18739/A2PN8XF7B","doi:10.18739/A2PN8XF7B"
"5988","doi:10.18739/A2PR7MT6Q","doi:10.18739/A2PR7MT6Q"
"5989","doi:10.18739/A2PV6B67G","doi:10.18739/A2PV6B67G"
"5990","doi:10.18739/A2PV6B68Z","doi:10.18739/A2PV6B68Z"
"5991","doi:10.18739/A2PZ51M1W","doi:10.18739/A2DJ58G59"
"5992","doi:10.18739/A2PZ51M2C","doi:10.18739/A2PZ51M2C"
"5993","doi:10.18739/A2PZ51M3V","doi:10.18739/A2PZ51M3V"
"5994","doi:10.18739/A2PZ51M4B","doi:10.18739/A2PZ51M4B"
"5995","doi:10.18739/A2PZ51M5T","doi:10.18739/A2HD7NT45"
"5996","doi:10.18739/A2Q23R04J","doi:10.18739/A2Z60C23T"
"5997","doi:10.18739/A2Q23R051","doi:10.18739/A2Q23R051"
"5998","doi:10.18739/A2Q52FC5W","doi:10.18739/A21G0HT84"
"5999","doi:10.18739/A2Q52FC7V","doi:10.18739/A28S4JP34"
"6000","doi:10.18739/A2Q814R9P","doi:10.18739/A2Q814R9P"
"6001","doi:10.18739/A2Q814S0S","doi:10.18739/A2Q814S0S"
"6002","doi:10.18739/A2Q814S18","doi:10.18739/A2Q814S18"
"6003","doi:10.18739/A2Q814S37","doi:10.18739/A2Q814S37"
"6004","doi:10.18739/A2QB9V561","doi:10.18739/A2QB9V561"
"6005","doi:10.18739/A2QC74","doi:10.18739/A2QC74"
"6006","doi:10.18739/A2QF8JJ8V","doi:10.18739/A2QF8JJ8V"
"6007","doi:10.18739/A2QJ77Z09","doi:10.18739/A2GH9B946"
"6008","doi:10.18739/A2QJ77Z1S","doi:10.18739/A2QJ77Z1S"
"6009","doi:10.18739/A2QJ77Z3R","doi:10.18739/A2QJ77Z3R"
"6010","doi:10.18739/A2QR4NQ6Z","doi:10.18739/A2QR4NQ6Z"
"6011","doi:10.18739/A2QV3C386","doi:10.18739/A2QV3C386"
"6012","doi:10.18739/A2QV3C39P","doi:10.18739/A2QV3C39P"
"6013","doi:10.18739/A2QV3C418","doi:10.18739/A2QV3C418"
"6014","doi:10.18739/A2QZ22H33","doi:10.18739/A2QZ22H33"
"6015","doi:10.18739/A2R20RW3W","doi:10.18739/A2R20RW3W"
"6016","doi:10.18739/A2R49G87J","doi:10.18739/A2M32N94C"
"6017","doi:10.18739/A2R49G89H","doi:10.18739/A2R49G89H"
"6018","doi:10.18739/A2R4R81","Error in get_all_versions(adc, dataframe_DOIs$original.DOI[i]) : 
  trying to get slot ""obsoletes"" from an object of a basic class (""NULL"") with no slots
"
"6019","doi:10.18739/A2R785N9C","doi:10.18739/A2R785N9C"
"6020","doi:10.18739/A2R785P0G","doi:10.18739/A2R785P0G"
"6021","doi:10.18739/A2R785P3X","doi:10.18739/A2R785P3X"
"6022","doi:10.18739/A2R92V","doi:10.18739/A2R92V"
"6023","doi:10.18739/A2RD2W","doi:10.18739/A2BC3SZ08"
"6024","doi:10.18739/A2RF5KF83","doi:10.18739/A2RF5KF83"
"6025","doi:10.18739/A2RF5KG0P","doi:10.18739/A2RF5KG0P"
"6026","doi:10.18739/A2RJ48V2H","doi:10.18739/A2RJ48V2H"
"6027","doi:10.18739/A2RR1PM5Q","doi:10.18739/A2RR1PM5Q"
"6028","doi:10.18739/A2RR1PM66","doi:10.18739/A2RR1PM66"
"6029","doi:10.18739/A2RV0D08F","doi:10.18739/A2F76670H"
"6030","doi:10.18739/A2RV0D09X","doi:10.18739/A2RV0D09X"
"6031","doi:10.18739/A2RV0D11H","doi:10.18739/A2RV0D11H"
"6032","doi:10.18739/A2RX93D0B","doi:10.18739/A2CR5ND28"
"6033","doi:10.18739/A2RX93D3S","doi:10.18739/A2RX93D3S"
"6034","doi:10.18739/A2S17SS23","doi:10.18739/A2S17SS23"
"6035","doi:10.18739/A2S17SS61","doi:10.18739/A25Q4RM2M"
"6036","doi:10.18739/A2S46H60V","doi:10.18739/A2S46H60V"
"6037","doi:10.18739/A2S756K16","doi:10.18739/A2S756K16"
"6038","doi:10.18739/A2SB3WZ25","doi:10.18739/A2D50FX41"
"6039","doi:10.18739/A2SB3WZ3N","doi:10.18739/A2GF0MW3J"
"6040","doi:10.18739/A2SB3WZ5M","doi:10.18739/A2SB3WZ5M"
"6041","doi:10.18739/A2SB3WZ63","doi:10.18739/A2SB3WZ63"
"6042","doi:10.18739/A2SF2MC1D","doi:10.18739/A2SF2MC1D"
"6043","doi:10.18739/A2SJ19R18","doi:10.18739/A2SJ19R18"
"6044","doi:10.18739/A2SJ19R2R","doi:10.18739/A2NS0KX9G"
"6045","doi:10.18739/A2SN01421","doi:10.18739/A2SN01421"
"6046","doi:10.18739/A2SN01440","doi:10.18739/A2SN01440"
"6047","doi:10.18739/A2SQ8QH9B","doi:10.18739/A2NZ80Q43"
"6048","doi:10.18739/A2ST7DW96","doi:10.18739/A2ST7DW96"
"6049","doi:10.18739/a2sv8z","Error in get_all_versions(adc, dataframe_DOIs$original.DOI[i]) : 
  trying to get slot ""obsoletes"" from an object of a basic class (""NULL"") with no slots
"
"6050","doi:10.18739/A2SX64931","doi:10.18739/A2SX64931"
"6051","doi:10.18739/A2T14TP7R","doi:10.18739/A2T14TP7R"
"6052","doi:10.18739/A2T727G0Z","doi:10.18739/A2QV3C386"
"6053","doi:10.18739/A2T727G1F","doi:10.18739/A2T727G1F"
"6054","doi:10.18739/A2T727G2X","doi:10.18739/A2J09W45H"
"6055","doi:10.18739/A2TB0XV4C","doi:10.18739/A2TB0XV4C"
"6056","doi:10.18739/A2TB0XV5V","doi:10.18739/A2TB0XV5V"
"6057","doi:10.18739/A2TB0XV7T","doi:10.18739/A2TB0XV7T"
"6058","doi:10.18739/A2TB83).","Error in get_all_versions(adc, dataframe_DOIs$original.DOI[i]) : 
  trying to get slot ""obsoletes"" from an object of a basic class (""NULL"") with no slots
"
"6059","doi:10.18739/A2TD9N79H","doi:10.18739/A2TD9N79H"
"6060","doi:10.18739/A2TD9N80M","doi:10.18739/A2TD9N80M"
"6061","doi:10.18739/A2TH8BM9C","doi:10.18739/A2TH8BM9C"
"6062","doi:10.18739/A2TM7212Q","doi:10.18739/A2TM7212Q"
"6063","doi:10.18739/A2TM7214P","doi:10.18739/A2TM7214P"
"6064","doi:10.18739/A2TQ5RD7M","doi:10.18739/A2TM72225"
"6065","doi:10.18739/A2TQ5RD83","doi:10.18739/A2TQ5RD83"
"6066","doi:10.18739/A2TT4FS9F","doi:10.18739/A2TT4FS9F"
"6067","doi:10.18739/A2TT4FT11","doi:10.18739/A2TT4FT11"
"6068","doi:10.18739/A2V11VK4J","doi:10.18739/A2V11VK4J"
"6069","doi:10.18739/A2V11VK51","doi:10.18739/A2V11VK51"
"6070","doi:10.18739/A2V11VK6H","doi:10.18739/A2V11VK6H"
"6071","doi:10.18739/A2V11VK70","doi:10.18739/A2V11VK70"
"6072","doi:10.18739/A2V40JZ6C","doi:10.18739/A2V40JZ6C"
"6073","doi:10.18739/A2V40JZ9T","doi:10.18739/A2V40JZ9T"
"6074","doi:10.18739/A2V698C14","doi:10.18739/A2RJ48V2H"
"6075","doi:10.18739/A2V698C2M","doi:10.18739/A2V698C2M"
"6076","doi:10.18739/A2V97ZR5J","doi:10.18739/A2TT4FT7X"
"6077","doi:10.18739/A2V97ZR7H","doi:10.18739/A2V97ZR7H"
"6078","doi:10.18739/A2VC2G.","Error in get_all_versions(adc, dataframe_DOIs$original.DOI[i]) : 
  trying to get slot ""obsoletes"" from an object of a basic class (""NULL"") with no slots
"
"6079","doi:10.18739/A2VD6P49R","doi:10.18739/A2VD6P49R"
"6080","doi:10.18739/A2VH5CH9M","doi:10.18739/A2VH5CH9M"
"6081","doi:10.18739/A2VK8T","doi:10.18739/A2VK8T"
"6082","doi:10.18739/A2VM42X31","doi:10.18739/A2VM42X31"
"6083","doi:10.18739/A2VM42X50","doi:10.18739/A2VM42X50"
"6084","doi:10.18739/A2VT1GP9P","doi:10.18739/A2VT1GP9P"
"6085","doi:10.18739/A2VT1GQ0S","doi:10.18739/A20000081"
"6086","doi:10.18739/A2VX0633H","doi:10.18739/A2VX0633H"
"6087","doi:10.18739/A2VX06340","doi:10.18739/A2VX06340"
"6088","doi:10.18739/A2W08WG5Q","doi:10.18739/A2W08WG5Q"
"6089","doi:10.18739/A2W37KW0M","doi:10.18739/A2W37KW0M"
"6090","doi:10.18739/A2W66984T","doi:10.18739/A2W66984T"
"6091","doi:10.18739/A2WD3Q171","doi:10.18739/A2WD3Q171"
"6092","doi:10.18739/A2WD3Q190","doi:10.18739/A2WD3Q190"
"6093","doi:10.18739/A2WH2DF0Z","doi:10.18739/A2WH2DF0Z"
"6094","doi:10.18739/A2WH2DF1F","doi:10.18739/A2WH2DF1F"
"6095","doi:10.18739/A2WH2DF2X","doi:10.18739/A2WH2DF2X"
"6096","doi:10.18739/A2WM13T2S","doi:10.18739/A2WM13T2S"
"6097","doi:10.18739/A2WM13T38","doi:10.18739/A2WM13T38"
"6098","doi:10.18739/A2WM13T4R","doi:10.18739/A2WM13T4R"
"6099","doi:10.18739/A2WP85","doi:10.18739/A2Z31NP60"
"6100","doi:10.18739/A2WP9J)","Error in get_all_versions(adc, dataframe_DOIs$original.DOI[i]) : 
  trying to get slot ""obsoletes"" from an object of a basic class (""NULL"") with no slots
"
"6101","doi:10.18739/A2WP9T63M","doi:10.18739/A2804XK8T"
"6102","doi:10.18739/A2WP9T65K","doi:10.18739/A24X54G6F"
"6103","doi:10.18739/A2WS8HK4Z","doi:10.18739/A2WS8HK4Z"
"6104","doi:10.18739/A2WS8HM0G","doi:10.18739/A2NV99B09"
"6105","doi:10.18739/A2WS8HM1Z","doi:10.18739/A2WS8HM1Z"
"6106","doi:10.18739/A2WW53","doi:10.18739/A2K06X19P"
"6107","doi:10.18739/A2WW77017","urn:uuid:b1e3fbd5-b901-4ef3-b972-54f2235b09c6"
"6108","doi:10.18739/A2X05XC5Z","doi:10.18739/A2X05XC5Z"
"6109","doi:10.18739/A2X34MR69","doi:10.18739/A2D50FX41"
"6110","doi:10.18739/A2X34MR88","doi:10.18739/A2X34MR88"
"6111","doi:10.18739/A2X34MS0V","doi:10.18739/A2X34MS0V"
"6112","doi:10.18739/A2X63B55J","doi:10.18739/A2X63B55J"
"6113","doi:10.18739/A2X921J4X","doi:10.18739/A2X921J4X"
"6114","doi:10.18739/A2X921J5D","doi:10.18739/A2X921J5D"
"6115","doi:10.18739/A2X921J5Ddoi:10.18739/A2X921J5D","Error in get_all_versions(adc, dataframe_DOIs$original.DOI[i]) : 
  trying to get slot ""obsoletes"" from an object of a basic class (""NULL"") with no slots
"
"6116","doi:10.18739/A2XD0QX5W","doi:10.18739/A2XD0QX5W"
"6117","doi:10.18739/A2XD0QX7V","doi:10.18739/A2PC2T94T"
"6118","doi:10.18739/A2XD0QX8B","doi:10.18739/A2XD0QX8B"
"6119","doi:10.18739/a2xg9f982","Error in get_all_versions(adc, dataframe_DOIs$original.DOI[i]) : 
  trying to get slot ""obsoletes"" from an object of a basic class (""NULL"") with no slots
"
"6120","doi:10.18739/A2XK84Q3Z","doi:10.18739/A2XK84Q3Z"
"6121","doi:10.18739/A2XP3K","doi:10.18739/A2XP3K"
"6122","doi:10.18739/A2XP6V34B","doi:10.18739/A2ZC7RT7J"
"6123","doi:10.18739/A2XS5JG84","doi:10.18739/A2XS5JG84"
"6124","doi:10.18739/A2XW47W12","doi:10.18739/A2XW47W12"
"6125","doi:10.18739/A2XW47W31","doi:10.18739/A2XW47W31"
"6126","doi:10.18739/A2Z02Z837","doi:10.18739/A2GF0MW3J"
"6127","doi:10.18739/A2Z02Z856","doi:10.18739/A2Z02Z856"
"6128","doi:10.18739/A2Z31NP22","doi:10.18739/A2Z31NP22"
"6129","doi:10.18739/A2Z34D","doi:10.18739/A2445HD08"
"6130","doi:10.18739/A2Z60C20C","doi:10.18739/A2Z60C20C"
"6131","doi:10.18739/A2Z60C23T","doi:10.18739/A2Z60C23T"
"6132","doi:10.18739/A2ZC7RT7J","doi:10.18739/A2ZC7RT7J"
"6133","doi:10.18739/A2ZC7RT81","doi:10.18739/A2ZC7RT81"
"6134","doi:10.18739/A2ZC7RV0M","doi:10.18739/A29G5GD77"
"6135","doi:10.18739/A2ZG6G689","doi:10.18739/A25H7BT6B"
"6136","doi:10.18739/A2ZG6G71C","doi:10.18739/A2ZG6G71C"
"6137","doi:10.18739/A2ZK55M2Q","doi:10.18739/A2ZK55M2Q"
"6138","doi:10.18739/A2ZK55M36","doi:10.18739/A2ZK55M36"
"6139","doi:10.18739/A2ZK55M4P","doi:10.18739/A2ZK55M4P"
"6140","doi:10.18739/A2ZK55M55","doi:10.18739/A2610VS8W"
"6141","doi:10.18739/A2ZS2KC8C","doi:10.18739/A2ZS2KC8C"
"6142","doi:10.18739/A2ZS2KD0Z","doi:10.18739/A2ZS2KD0Z"
"6143","doi:10.18739/A2ZW18S0T","doi:10.18739/A2ZW18S0T"
