pid,formatId,dateUploaded,datasource,scoreOverall,scoreFindable,scoreAccessible,scoreInteroperable,scoreReusable,obsoletes,obsoletedBy,sequenceId
doi:10.18739/A23F4KN4K,eml://ecoinformatics.org/eml-2.1.1,2019-10-10T17:27:16.930Z,urn:node:ARCTIC,0.8292683,1.0,0.57,0.89,0.73,urn:uuid:d94f7f0a-8e76-4c28-9d47-c2b10642b055,,urn:uuid:b28f4249-6c1a-405b-9e0d-811c4ee42590
urn:uuid:9d6939d1-4068-494a-b532-a604254cf9fc,eml://ecoinformatics.org/eml-2.1.1,2019-10-10T17:38:12.359Z,urn:node:ARCTIC,0.4864865,0.83,0.57,0.12,0.3,urn:uuid:4fd29dc6-b35e-4825-b19f-4a50cbdb7342,urn:uuid:df1eace5-4dd7-4517-a985-e4113c631044,urn:uuid:6d0d4c62-f402-402c-bf10-7e10b2787fa6
urn:uuid:4fd29dc6-b35e-4825-b19f-4a50cbdb7342,eml://ecoinformatics.org/eml-2.1.1,2019-10-10T17:36:54.813Z,urn:node:ARCTIC,0.4864865,0.83,0.57,0.12,0.3,urn:uuid:4e26d888-65c3-4ec8-aa83-35bcad80754d,urn:uuid:9d6939d1-4068-494a-b532-a604254cf9fc,urn:uuid:6d0d4c62-f402-402c-bf10-7e10b2787fa6
doi:10.18739/A27659F8Q,eml://ecoinformatics.org/eml-2.1.1,2019-10-10T17:25:45.674Z,urn:node:ARCTIC,0.8780488,1.0,0.71,1.0,0.73,urn:uuid:769992f4-c2a5-4dc3-9db4-1f9ecd83cd69,,urn:uuid:5b43e85f-1d8c-44bb-af75-6a04e6203df9
doi:10.18739/A2DZ03215,eml://ecoinformatics.org/eml-2.1.1,2019-10-04T23:49:52.144Z,urn:node:ARCTIC,0.875,1.0,0.71,1.0,0.73,urn:uuid:f6355708-9665-466a-a7d6-0d1bf89f4306,,urn:uuid:856e7549-fe7e-4b91-bf58-24ffaa46bc10
urn:uuid:3ce6caa8-bede-4047-8baf-c6d38e45c1d5,eml://ecoinformatics.org/eml-2.1.1,2019-10-07T23:52:22.501Z,urn:node:ARCTIC,0.85714287,1.0,0.71,0.89,0.73,urn:uuid:3dceddbf-4dcc-4ce7-a7a4-a54521d776e7,urn:uuid:51a93676-d46d-4519-83fb-008da7b83cde,urn:uuid:1ec865a8-ed57-4b70-abd3-34cc2652a4ee
urn:uuid:873d321b-4221-40d6-8ac8-5e71fb914215,eml://ecoinformatics.org/eml-2.1.1,2020-04-10T19:51:16.906Z,urn:node:ARCTIC,0.74358976,0.83,0.57,1.0,0.55,urn:uuid:a4a3f846-1949-4b8b-8bad-ac190c5ec2cd,urn:uuid:ff3c35f1-4bbf-4d2c-8ab3-b8e4873a846a,urn:uuid:d2580aa7-0eb0-4f45-a578-49849c1ba3c5
urn:uuid:a5832401-106f-4ee0-8dbe-9c8d5c7f7ecd,eml://ecoinformatics.org/eml-2.1.1,2020-04-10T19:34:20.306Z,urn:node:ARCTIC,0.80487806,0.93,0.43,1.0,0.73,urn:uuid:fe71935e-1657-48b0-94b3-1469e4113ec1,urn:uuid:6d4549f3-c95e-4f00-b1e3-39b32b8a160f,urn:uuid:23081eba-6e96-4405-8e5d-f6959b726e3c
urn:uuid:a4a3f846-1949-4b8b-8bad-ac190c5ec2cd,eml://ecoinformatics.org/eml-2.1.1,2020-04-07T23:35:23.972Z,urn:node:ARCTIC,0.74358976,0.83,0.57,1.0,0.55,urn:uuid:909c305e-6d49-459e-9320-3b8c20992623,urn:uuid:873d321b-4221-40d6-8ac8-5e71fb914215,urn:uuid:d2580aa7-0eb0-4f45-a578-49849c1ba3c5
urn:uuid:b26f38e0-2cea-479e-9679-726aa00ea066,eml://ecoinformatics.org/eml-2.1.1,2019-12-17T16:30:01.240Z,urn:node:ARCTIC,0.6666667,0.93,0.43,0.56,0.58,,urn:uuid:bbacdf00-fe13-405a-85d9-610ae267b87e,urn:uuid:b26f38e0-2cea-479e-9679-726aa00ea066
urn:uuid:fe71935e-1657-48b0-94b3-1469e4113ec1,eml://ecoinformatics.org/eml-2.1.1,2020-04-02T23:27:22.107Z,urn:node:ARCTIC,0.80487806,0.93,0.43,1.0,0.73,urn:uuid:56ed57cb-d6b9-4c26-ae93-29816d9c97e1,urn:uuid:a5832401-106f-4ee0-8dbe-9c8d5c7f7ecd,urn:uuid:23081eba-6e96-4405-8e5d-f6959b726e3c
urn:uuid:f8a03dbc-ba7f-4317-9727-21ced0a1048f,eml://ecoinformatics.org/eml-2.1.1,2020-04-02T22:38:14.821Z,urn:node:ARCTIC,0.8292683,0.93,0.57,1.0,0.73,urn:uuid:5799ad8e-1492-4f8d-adb0-875a27935e59,urn:uuid:bb9ee5b1-bc4e-4757-ba8a-e0d75410ca68,urn:uuid:5799ad8e-1492-4f8d-adb0-875a27935e59
doi:10.18739/A2WH2DF5C,eml://ecoinformatics.org/eml-2.1.1,2020-05-20T16:54:33.803Z,urn:node:ARCTIC,0.525,0.86,0.75,0.12,0.2,doi:10.18739/A2PZ2S,,urn:uuid:75dde6ba-6b53-4f90-81ca-48f1376f2633
doi:10.18739/A2H70813F,eml://ecoinformatics.org/eml-2.1.1,2020-05-20T16:55:02.299Z,urn:node:ARCTIC,0.5,0.79,0.75,0.12,0.2,doi:10.18739/A2XB81,,urn:uuid:80209cf7-67f4-4155-819b-185632126ec5
doi:10.18739/A2J678X27,eml://ecoinformatics.org/eml-2.1.1,2020-05-20T16:52:56.454Z,urn:node:ARCTIC,0.74418604,0.94,0.88,0.67,0.4,doi:10.18739/A2280J,,arctic-data.13973.1
doi:10.18739/A2DB7VQ6N,eml://ecoinformatics.org/eml-2.1.1,2020-05-20T17:16:10.582Z,urn:node:ARCTIC,0.525,0.86,0.75,0.12,0.2,doi:10.18739/A2MV58,urn:uuid:835039c1-2589-424f-9272-77db9811db6a,urn:uuid:8005ea04-4453-4820-848c-38d932589680
doi:10.18739/A2NV99B3R,eml://ecoinformatics.org/eml-2.1.1,2020-05-20T17:15:41.496Z,urn:node:ARCTIC,0.5,0.79,0.75,0.12,0.2,doi:10.18739/A2CF9G,,urn:uuid:e1c22a27-6fbf-4a9b-9b60-14d4d07ed0bc
doi:10.18739/A2J38KJ0D,eml://ecoinformatics.org/eml-2.1.1,2020-05-20T17:15:55.020Z,urn:node:ARCTIC,0.5,0.79,0.75,0.12,0.2,doi:10.18739/A2H51X,,urn:uuid:4afd1a28-67e7-4801-9f87-f516cd1afda5
doi:10.18739/A2W950P06,eml://ecoinformatics.org/eml-2.1.1,2020-05-20T17:16:40.850Z,urn:node:ARCTIC,0.525,0.86,0.75,0.12,0.2,doi:10.18739/A2151K,,urn:uuid:56c961c7-e436-4fa3-b1c9-67d556c60103
doi:10.18739/A2W669878,eml://ecoinformatics.org/eml-2.1.1,2020-05-20T17:54:18.096Z,urn:node:ARCTIC,0.5,0.79,0.75,0.12,0.2,urn:uuid:2d6da69f-606e-4c14-971b-58c05e560fb2,,urn:uuid:5518d77e-4802-49ae-957d-cd9e43671b9f
doi:10.18739/A2KP7TR8N,eml://ecoinformatics.org/eml-2.1.1,2020-05-20T17:55:43.190Z,urn:node:ARCTIC,0.5365854,0.87,0.75,0.12,0.2,doi:10.18739/A21239,,urn:uuid:00a7c011-4453-434d-9ed9-c7a464063a87
doi:10.18739/A2MP4VN7D,eml://ecoinformatics.org/eml-2.1.1,2020-05-20T17:54:35.404Z,urn:node:ARCTIC,0.5121951,0.8,0.75,0.12,0.2,doi:10.18739/A2BC02,,urn:uuid:63b7f90d-4cce-47f3-bf1d-101073febebb
doi:10.18739/A2T727G5C,eml://ecoinformatics.org/eml-2.1.1,2020-05-20T18:18:21.713Z,urn:node:ARCTIC,0.8863636,1.0,0.88,0.89,0.73,urn:uuid:3ce787aa-4ecc-4e37-b513-24af1dd90df3,,urn:uuid:a41fef55-94a8-4a1c-951f-a9e44480891b
doi:10.18739/A2FQ9Q58N,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T16:54:09.876Z,urn:node:ARCTIC,0.5365854,0.87,0.75,0.12,0.2,doi:10.18739/A2553K,,urn:uuid:ec20065c-3045-4a40-be65-a64b554f66c8
doi:10.18739/A2ZP3W122,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T16:53:33.390Z,urn:node:ARCTIC,0.475,0.71,0.75,0.12,0.2,doi:10.18739/A2W232,,urn:uuid:b932c2cf-21bd-4fd0-9cb5-48af5859438c
doi:10.18739/A2KD1QK9M,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T16:53:56.160Z,urn:node:ARCTIC,0.5365854,0.87,0.75,0.12,0.2,doi:10.18739/A28Z4T,,urn:uuid:c4729e4f-063f-45b1-87e9-ddfe8dd0003a
doi:10.18739/A2XP6V40V,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T16:55:14.382Z,urn:node:ARCTIC,0.5365854,0.87,0.75,0.12,0.2,doi:10.18739/A2SZ5V,,urn:uuid:93d4f098-513a-4996-82c0-af176eec42a3
doi:10.18739/A2Q52FD2W,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T16:53:48.569Z,urn:node:ARCTIC,0.5365854,0.87,0.75,0.12,0.2,doi:10.18739/A21F9C,,urn:uuid:601dd4db-8aae-440a-9967-b0c3e30ae07f
doi:10.18739/A2SX6496G,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T16:55:35.162Z,urn:node:ARCTIC,0.5365854,0.87,0.75,0.12,0.2,doi:10.18739/A2XN7R,,urn:uuid:dee16b14-f32b-4a81-9249-a4dab8c74293
doi:10.18739/A2MC8RG8T,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T16:53:09.256Z,urn:node:ARCTIC,0.46153846,0.69,0.75,0.12,0.2,doi:10.18739/A25C0H,,urn:uuid:2edbf8bf-5840-4557-a67d-29f475334d90
doi:10.18739/A2TM7218M,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:36:07.348Z,urn:node:ARCTIC,0.5609756,0.93,0.75,0.12,0.2,doi:10.18739/A27536,,urn:uuid:bf421d4d-b359-4947-a9cf-88bcc5d0c988
doi:10.18739/A2M32N99S,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:33:38.907Z,urn:node:ARCTIC,0.4871795,0.77,0.75,0.12,0.2,doi:10.18739/A2GZ52,,urn:uuid:f19db9d5-6f66-44dd-8a22-631af91d7af0
doi:10.18739/A2MK6586F,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T04:15:56.650Z,urn:node:ARCTIC,0.8372093,0.93,0.75,0.89,0.73,doi:10.18739/A27795,,doi:10.18739/A27795
doi:10.18739/A2GB1XH64,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:33:45.661Z,urn:node:ARCTIC,0.4871795,0.77,0.75,0.12,0.2,doi:10.18739/A2MP0N,,urn:uuid:ae4ed6f7-52cf-44e3-a942-38a3e1bd5d7a
doi:10.18739/A2VM42X9X,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:33:28.676Z,urn:node:ARCTIC,0.4871795,0.77,0.75,0.12,0.2,doi:10.18739/A2V83T,,urn:uuid:dbd5515e-28d7-4517-8e63-4a3021243140
doi:10.18739/A2WM13T95,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:30:32.195Z,urn:node:ARCTIC,0.8604651,0.93,0.88,0.89,0.73,doi:10.18739/A2K24N,,arctic-data.14086.1
doi:10.18739/A2RV0D15F,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:30:41.006Z,urn:node:ARCTIC,0.71428573,0.93,0.88,0.67,0.3,doi:10.18739/A2BK04,,arctic-data.14083.1
doi:10.18739/A2CF9J707,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:48:01.302Z,urn:node:ARCTIC,0.5609756,0.93,0.75,0.12,0.2,doi:10.18739/A20G1C,,urn:uuid:a5d53559-996f-4070-a37a-d4fac16009f1
doi:10.18739/A2WD3Q222,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:47:28.689Z,urn:node:ARCTIC,0.525,0.86,0.75,0.12,0.2,doi:10.18739/A2FK1F,,urn:uuid:f1aa157b-9c29-4149-b3a1-bb4b39746602
doi:10.18739/A2NV99B47,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:46:14.493Z,urn:node:ARCTIC,0.9047619,1.0,0.88,1.0,0.73,doi:10.18739/A28V6J,,urn:uuid:2e24fc14-bb3d-4bc5-8fea-33bb95c75621
doi:10.18739/A2SN0147F,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:45:49.645Z,urn:node:ARCTIC,0.9047619,1.0,0.88,1.0,0.73,doi:10.18739/A2524X,,urn:uuid:78766c45-d976-464c-9e96-9c36294e9620
doi:10.18739/A2J678X3Q,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:46:39.071Z,urn:node:ARCTIC,0.9047619,1.0,0.88,1.0,0.73,doi:10.18739/A2DJ8F,,urn:uuid:ab788306-e802-4910-8dec-4f13a00e177c
doi:10.18739/A2H70814X,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:47:47.787Z,urn:node:ARCTIC,0.5,0.79,0.75,0.12,0.2,doi:10.18739/A2Q258,,urn:uuid:953a8ad3-da19-4e56-85a0-6b7456c10358
doi:10.18739/A2QR4NR10,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:49:29.558Z,urn:node:ARCTIC,0.9047619,1.0,0.88,1.0,0.73,doi:10.18739/A24250,,urn:uuid:c9baebd5-1277-4e97-bb96-fbea5e37ea60
doi:10.18739/A2G73744P,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:50:22.073Z,urn:node:ARCTIC,0.9047619,1.0,0.88,1.0,0.73,doi:10.18739/A2CK0F,,urn:uuid:4f065cc8-2d3a-44ad-8681-0df69ce1e4f5
doi:10.18739/A2PR7MV27,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:53:34.321Z,urn:node:ARCTIC,0.9047619,1.0,0.88,1.0,0.73,doi:10.18739/A2FC1C,,urn:uuid:f81987e4-73ee-4dd4-8e0a-7fbf143c0ae8
doi:10.18739/A2N00ZT7S,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:47:41.458Z,urn:node:ARCTIC,0.8181818,0.88,0.88,0.89,0.64,doi:10.18739/A2K82Z,,arctic-data.10112.1
doi:10.18739/A2M03XX81,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:49:55.385Z,urn:node:ARCTIC,0.9047619,1.0,0.88,1.0,0.73,doi:10.18739/A27V7M,,urn:uuid:23492f1c-8bb9-4515-ae06-1d292e62bc29
doi:10.18739/A2Z60C287,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:52:35.566Z,urn:node:ARCTIC,0.9047619,1.0,0.88,1.0,0.73,doi:10.18739/A2WJ95,,urn:uuid:24c98038-c612-4c64-8bb3-66fd517f8d37
doi:10.18739/A2VD6P54S,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T17:49:00.629Z,urn:node:ARCTIC,0.8372093,0.93,0.88,0.89,0.64,doi:10.18739/A26V6X,,arctic-data.13877.1
doi:10.18739/A2RB6W30T,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T18:21:11.297Z,urn:node:ARCTIC,0.5,0.79,0.75,0.12,0.2,doi:10.18739/A2PZ5X,,urn:uuid:ae6acbc8-ccd8-461c-a43a-84d003c300f9
doi:10.18739/A2V40K05R,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T19:12:15.583Z,urn:node:ARCTIC,0.7619048,1.0,0.88,0.67,0.4,doi:10.18739/A2983V,,doi:10.18739/A2983V
doi:10.18739/A2FX73Z5C,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T19:13:23.079Z,urn:node:ARCTIC,0.7380952,1.0,0.88,0.67,0.3,doi:10.18739/A2S55X,,doi:10.18739/A2S55X
doi:10.18739/A2R20RX1C,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T19:39:48.404Z,urn:node:ARCTIC,0.58536583,0.87,0.88,0.12,0.3,doi:10.18739/A2DV8J,,arctic-data.14337.1
doi:10.18739/A2DV1CP2C,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T19:37:10.410Z,urn:node:ARCTIC,0.90909094,1.0,1.0,0.89,0.75,doi:10.18739/A25G29,,arctic-data.14109.1
doi:10.18739/A2S17ST0K,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T19:38:25.699Z,urn:node:ARCTIC,0.9302326,1.0,1.0,1.0,0.73,doi:10.18739/A2886P,,arctic-data.14291.1
doi:10.18739/A2P55DH4M,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:24:15.436Z,urn:node:ARCTIC,0.73170733,0.93,1.0,0.67,0.3,doi:10.18739/A2556Q,,arctic-data.6213.1
doi:10.18739/A2ZK55M93,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:22:15.278Z,urn:node:ARCTIC,0.6744186,0.88,0.88,0.67,0.2,doi:10.18739/A23C4D,,urn:uuid:d08c5fdd-cfe6-4ee1-a9d2-19351c326a32
doi:10.18739/A2JD4PQ0G,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:24:34.093Z,urn:node:ARCTIC,0.90697676,1.0,1.0,1.0,0.64,doi:10.18739/A21G22,,arctic-data.14282.1
doi:10.18739/A2RX93D9P,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:26:39.975Z,urn:node:ARCTIC,0.9047619,1.0,1.0,1.0,0.64,doi:10.18739/A2TR9M,,arctic-data.14377.1
doi:10.18739/A2PZ51M88,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:32:18.762Z,urn:node:ARCTIC,0.8372093,0.93,0.75,1.0,0.64,doi:10.18739/A25C41,,urn:uuid:b3c96c50-ab16-440f-992f-470d019cab0b
doi:10.18739/A2RR1PN17,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:38:25.851Z,urn:node:ARCTIC,0.9302326,1.0,1.0,1.0,0.73,doi:10.18739/A2KS1R,,urn:uuid:8a86273a-6b6b-41fd-95c1-7d735d792466
doi:10.18739/A2WH2DF6V,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:38:06.838Z,urn:node:ARCTIC,0.9302326,1.0,1.0,1.0,0.73,doi:10.18739/A2G287,,urn:uuid:11735cb9-751a-4c7c-972c-d99d7a470799
doi:10.18739/A2H98ZD6T,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:39:16.248Z,urn:node:ARCTIC,0.9302326,1.0,1.0,1.0,0.73,doi:10.18739/A2VC5M,,urn:uuid:9b9a969e-a70c-42cc-84ac-55aa55bcdd13
doi:10.18739/A2J678X46,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:36:02.413Z,urn:node:ARCTIC,0.85714287,0.93,0.88,1.0,0.64,doi:10.18739/A27V9C,,arctic-data.10497.1
doi:10.18739/A2FB4WM7C,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:46:18.640Z,urn:node:ARCTIC,0.9302326,1.0,1.0,1.0,0.73,doi:10.18739/A2Z577,,urn:uuid:63dd9cb4-9e40-43da-a7a5-e53209794284
doi:10.18739/A2K35MF14,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:45:58.411Z,urn:node:ARCTIC,0.9302326,1.0,1.0,1.0,0.73,doi:10.18739/A2TC59,,urn:uuid:2cb32e3f-9c78-4326-b767-008e651c2b2e
doi:10.18739/A2DB7VQ74,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:48:39.035Z,urn:node:ARCTIC,0.7804878,0.77,0.75,0.89,0.73,doi:10.18739/A2K86G,,arctic-data.14289.1
doi:10.18739/A2NV99B5Q,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:47:49.785Z,urn:node:ARCTIC,0.6904762,0.87,0.75,0.67,0.4,doi:10.18739/A25Z9S,,arctic-data.14285.1
doi:10.18739/A2J38KJ1W,eml://ecoinformatics.org/eml-2.1.1,2020-05-21T20:48:13.864Z,urn:node:ARCTIC,0.8372093,0.93,0.75,1.0,0.64,doi:10.18739/A29P2M,,arctic-data.14286.1
doi:10.18739/A23R0PT8K,eml://ecoinformatics.org/eml-2.1.1,2020-05-27T07:09:19.988Z,urn:node:ARCTIC,0.8095238,0.86,0.75,0.89,0.73,doi:10.18739/A2MV24,,urn:uuid:c5c285d6-a055-444f-a3aa-c69753a1ffe2
doi:10.18739/A2V698C6J,eml://ecoinformatics.org/eml-2.1.1,2020-05-27T07:25:50.729Z,urn:node:ARCTIC,0.8095238,0.86,0.75,0.89,0.73,doi:10.18739/A2M786,,urn:uuid:a7429cd5-690d-4c7e-8445-37d51acd169e
doi:10.18739/A2VD6P558,eml://ecoinformatics.org/eml-2.1.1,2020-05-22T02:23:01.586Z,urn:node:ARCTIC,0.8095238,0.86,0.75,0.89,0.73,doi:10.18739/A23J5H,,doi:10.18739/A23J5H
doi:10.18739/A23X83M2Q,eml://ecoinformatics.org/eml-2.1.1,2020-05-22T00:46:55.124Z,urn:node:ARCTIC,0.8095238,0.86,0.75,0.89,0.73,doi:10.18739/A20R48,,doi:10.18739/A20R48
doi:10.18739/A2057CS9R,eml://ecoinformatics.org/eml-2.1.1,2020-05-22T01:36:00.323Z,urn:node:ARCTIC,0.8095238,0.86,0.75,0.89,0.73,doi:10.18739/A2MJ55,,doi:10.18739/A2MJ55
doi:10.18739/A2QN5ZC14,eml://ecoinformatics.org/eml-2.1.1,2020-05-22T03:17:50.200Z,urn:node:ARCTIC,0.8095238,0.86,0.75,0.89,0.73,doi:10.18739/A2DZ29,,doi:10.18739/A2DZ29
doi:10.18739/A2SF2MC4V,eml://ecoinformatics.org/eml-2.1.1,2020-05-27T01:41:06.952Z,urn:node:ARCTIC,0.81395346,0.87,0.75,0.89,0.73,doi:10.18739/A2679V,,doi:10.18739/A2679V
urn:uuid:b9657959-e752-44b5-bfb5-42b4b626a5f7,eml://ecoinformatics.org/eml-2.1.1,2020-05-27T21:19:39.036Z,urn:node:ARCTIC,0.46153846,0.86,0.43,0.12,0.2,urn:uuid:58b60299-0c99-4a47-9daa-7b3600721160,urn:uuid:31e2238e-fb20-447b-9515-19a7065c6f48,urn:uuid:da778dbf-7f1f-483c-93fb-b6b6c4bfbcdb
doi:10.18739/A2B853J5R,eml://ecoinformatics.org/eml-2.1.1,2020-05-27T09:15:33.459Z,urn:node:ARCTIC,0.78571427,0.86,0.75,0.89,0.64,doi:10.18739/A29K45S4N,,urn:uuid:8d4ff340-11eb-4c95-b0da-7cff206a2338
doi:10.18739/A26H4CR1M,eml://ecoinformatics.org/eml-2.1.1,2020-05-27T09:24:32.865Z,urn:node:ARCTIC,0.8095238,0.86,0.75,0.89,0.73,doi:10.18739/A2TR3B,,urn:uuid:bc6fa95d-ebe4-4dfe-9ec0-6680fd8e489b
doi:10.18739/A2KW57J7R,eml://ecoinformatics.org/eml-2.1.1,2020-05-22T05:41:21.430Z,urn:node:ARCTIC,0.8095238,0.86,0.75,0.89,0.73,doi:10.18739/A2PF7H,,doi:10.18739/A2PF7H
doi:10.18739/A2QF8JK3W,eml://ecoinformatics.org/eml-2.1.1,2020-05-27T07:50:09.846Z,urn:node:ARCTIC,0.8095238,0.86,0.75,0.89,0.73,doi:10.18739/A2649T,,
doi:10.18739/A2G15TB9H,eml://ecoinformatics.org/eml-2.1.1,2020-05-27T08:53:21.138Z,urn:node:ARCTIC,0.8095238,0.86,0.75,0.89,0.73,doi:10.18739/A27Z1C,,urn:uuid:6bc8ff4b-d833-42a1-be63-66c52e6ab684
doi:10.18739/A2BC3SX8P,eml://ecoinformatics.org/eml-2.1.1,2020-05-22T11:22:23.157Z,urn:node:ARCTIC,0.8095238,0.86,0.75,0.89,0.73,doi:10.18739/A2NN44,,doi:10.18739/A2NN44
doi:10.18739/A2GQ6R30G,eml://ecoinformatics.org/eml-2.1.1,2020-05-29T18:38:41.933Z,urn:node:ARCTIC,0.8095238,0.86,0.75,0.89,0.73,urn:uuid:96875b67-861e-40a3-8128-bfb570eb84f1,,urn:uuid:94c7ff0e-7a19-45fe-98c7-8d4076b86e35
urn:uuid:963e9bbe-4b9e-4073-ad24-e41f41e74d6e,eml://ecoinformatics.org/eml-2.1.1,2020-06-01T19:21:07.604Z,urn:node:ARCTIC,0.3888889,0.64,0.57,0.12,0.2,urn:uuid:514adf82-2591-495b-aad6-9a06716de37f,urn:uuid:74ee8a61-82d6-4179-8835-6d1f7e4d63a1,urn:uuid:920771cd-9c99-49cb-9555-382a7ef67b08
urn:uuid:9227704a-408f-4373-b6ae-c81150ae811d,eml://ecoinformatics.org/eml-2.1.1,2020-06-01T19:27:32.998Z,urn:node:ARCTIC,0.3888889,0.64,0.57,0.12,0.2,urn:uuid:f21a2f09-35f4-470c-8cfe-9487e1c5aeed,urn:uuid:6c1a0e91-5b5c-44c6-9ffb-6d319b3cc5a9,urn:uuid:8623b753-4c68-451f-993f-76447a93c6a1
urn:uuid:6f67c2d7-620d-4838-b79c-8f170ae7d529,eml://ecoinformatics.org/eml-2.1.1,2020-06-01T19:37:00.267Z,urn:node:ARCTIC,0.3888889,0.64,0.57,0.12,0.2,urn:uuid:da541564-1013-45c5-abd2-681b4a565b20,urn:uuid:6ad49fc0-4351-4ef7-a9b6-c49b68a6beb2,urn:uuid:f0a2d509-e727-4ce0-a061-ca257e4961d4
urn:uuid:2a2679ea-4def-4a60-85f5-4f9913efd6d9,eml://ecoinformatics.org/eml-2.1.1,2020-06-01T18:55:32.535Z,urn:node:ARCTIC,0.3888889,0.64,0.57,0.12,0.2,urn:uuid:67cf518a-0153-4f40-b70d-10ed5d240887,urn:uuid:d0fa56c6-4698-4e4c-ab86-deafa997cbac,urn:uuid:5d26cf91-70f8-4e3e-b737-0a2f9e003347
urn:uuid:7ea1a38f-8a88-4fea-976a-20ac5a48d45c,eml://ecoinformatics.org/eml-2.1.1,2020-05-29T19:07:27.579Z,urn:node:ARCTIC,0.55,0.86,0.88,0.12,0.2,doi:10.18739/A2542J87F,urn:uuid:edc653a9-b022-4f27-90f6-2674f53ca2c1,urn:uuid:f1e2c915-25ce-48eb-9254-9a2394072bce
doi:10.18739/A27659G3R,eml://ecoinformatics.org/eml-2.1.1,2020-05-29T18:47:30.223Z,urn:node:ARCTIC,0.8095238,0.86,0.75,0.89,0.73,urn:uuid:f40e7e0b-bd25-40e4-b8cc-18dd80ad2bd1,,urn:uuid:87d5a7a6-4dc3-4f40-a163-50b247fe8aa4
doi:10.18739/A2N87308K,eml://ecoinformatics.org/eml-2.1.1,2020-06-01T21:27:08.353Z,urn:node:ARCTIC,0.4871795,0.86,0.43,0.12,0.3,urn:uuid:cd30c763-e979-45a9-8b56-c6bfbaed768f,,urn:uuid:dccd7ddd-46cf-49c1-b814-c95f93622517
doi:10.18739/A2HH6C64F,eml://ecoinformatics.org/eml-2.1.1,2020-06-01T21:27:23.242Z,urn:node:ARCTIC,0.42105263,0.69,0.43,0.12,0.3,urn:uuid:bc6e3c24-d4c0-461c-bbd9-c313e570f05d,,urn:uuid:a30b31cb-2539-44d3-980a-31a04f97c412
urn:uuid:4291cbc5-8dc1-4fb2-83bc-fc4a050fa865,eml://ecoinformatics.org/eml-2.1.1,2020-06-02T18:32:49.709Z,urn:node:ARCTIC,0.3888889,0.64,0.57,0.12,0.2,urn:uuid:1f01d0e7-053f-40a6-832a-6bd7c84a7810,urn:uuid:0d40f183-bf1a-4711-9299-455970b52eef,urn:uuid:5ac2cd1d-701c-4aa1-b0df-197efe28de72
